6,60,114,173,181
48,56,77,88,176
82,91,176,181,195
91,173,176,181,195
8,30,63,88,140
10,51,86,99,120
31,83,114,126,171
11,77,128,162,184
39,85,93,114,119
4,75,150,173,175
31,55,121,169,181
48,59,77,143,193
3,102,128,152,184
32,37,77,88,114
46,48,68,116,143
19,31,93,176,188
13,21,43,69,195
26,115,130,140,176
48,49,82,177,181
48,56,77,162,176
48,77,168,177,181
1,62,111,182,198
30,67,105,128,141
44,105,135,136,143
6,17,57,65,71,145,173,192
4,6,21,48,173,176,177,180
4,6,57,94,110,115,134,173
4,6,44,51,110,114,122,180
4,6,48,71,88,148,177,184
6,21,71,82,143,156,170,177
22,57,67,82,151,181,182,197
7,10,41,48,94,115,134,139
11,32,35,40,58,154,162,167
4,5,37,57,88,95,113,144
6,48,57,58,71,82,94,157
10,37,45,94,109,158,176,181
38,86,111,121,128,162,175,184
2,14,77,107,132,143,187,198
48,62,103,127,173,177,178,184
10,94,104,107,118,146,181,182
8,58,59,76,161,165,169,171
6,33,37,57,115,136,139,147
6,10,45,54,109,153,181,187
4,10,69,94,118,155,158,181
6,10,22,71,88,94,156,157
10,45,94,104,109,158,176,181
6,21,67,82,90,143,156,176
7,13,38,57,87,128,163,176
4,6,21,48,81,82,127,177
4,6,10,40,48,148,177,180
21,37,99,105,132,143,158,189
17,46,69,150,185,192,197,198
28,62,90,94,104,158,173,176
6,33,57,87,136,160,162,176
10,94,104,107,173,181,182,197
4,30,43,57,169,176,177,181
21,77,105,132,141,147,172,187
10,68,115,136,137,153,161,198
21,89,105,158,169,173,177,191
10,46,48,49,68,177,181,185
21,48,68,71,143,156,177,185
6,57,65,71,75,145,147,173
23,48,57,94,131,134,148,200
25,76,84,90,103,161,178,197
6,10,37,38,91,160,176,188
1,64,71,120,135,143,171,188
9,13,14,99,107,143,158,189
4,6,33,40,48,81,97,177
10,48,94,115,126,135,158,181
29,94,115,119,134,141,149,173
4,6,26,45,115,132,176,181
6,37,38,57,87,94,109,176
10,48,88,94,100,135,158,176
4,57,65,73,94,134,148,158
10,35,55,111,158,161,169,181
72,94,105,109,132,158,172,185
4,10,48,88,134,148,158,177
3,6,57,78,88,91,94,176
45,60,86,115,123,132,158,181
25,57,78,89,110,173,176,177
10,36,54,78,88,177,186,200
36,55,70,152,161,185,194,200
21,35,67,82,105,141,143,186
10,48,94,115,126,158,173,175
10,48,71,88,103,134,173,177
2,30,36,67,85,118,119,191
10,48,88,94,100,118,158,176
6,48,57,91,94,131,148,181
44,66,95,98,110,120,122,137
6,15,21,28,37,79,138,183
4,10,52,73,115,158,176,177
32,36,49,69,70,86,150,154
6,34,38,60,114,157,171,183
6,45,71,96,115,143,147,187
8,38,56,76,86,102,139,171
6,60,115,176,177,183,187,194
10,41,48,49,71,88,94,134
4,15,21,50,158,166,169,173
6,27,28,37,114,122,183,188
2,22,28,53,61,91,178,190
4,48,57,115,134,158,173,177
6,28,91,94,110,132,173,176
6,8,48,71,82,91,94,100
58,103,108,126,161,165,171,195
6,37,57,96,115,136,181,197
4,48,97,98,158,173,177,181
3,6,22,57,67,82,87,197
1,10,50,107,115,144,169,173
37,75,109,144,167,181,182,196
48,57,62,94,106,115,158,176
15,20,69,72,87,113,158,179
23,39,111,119,131,134,149,169
6,10,37,45,94,109,176,181
6,48,57,88,91,94,173,176
6,17,57,78,82,176,177,181
4,6,10,48,52,176,177,180
37,44,77,82,143,151,154,187
4,15,115,158,169,173,175,177
4,57,62,73,115,158,176,177
48,57,103,127,134,173,177,178
4,48,71,98,115,135,143,177
15,21,37,143,164,177,186,200
104,107,144,173,181,182,195,197
2,17,48,103,134,173,177,194
4,10,14,43,70,95,118,120
44,59,74,102,134,165,178,196
10,32,35,88,90,158,166,180
9,22,57,88,91,138,163,173
10,73,88,94,109,134,148,158
4,48,57,82,94,158,176,181
6,37,57,58,96,115,147,181
30,57,67,69,87,95,150,197
24,28,100,108,112,126,151,174
15,31,59,76,102,107,169,170
4,6,10,40,50,51,52,180
57,73,88,94,131,138,148,164
4,21,117,118,158,174,176,177
4,21,48,81,158,173,175,177
4,48,57,88,121,148,158,180
13,21,48,67,84,85,156,176
19,27,34,36,69,171,183,186
21,82,141,143,154,176,187,195
10,31,48,49,177,181,185,200
4,30,57,69,158,169,177,181
4,26,43,48,56,115,176,181
10,60,81,118,124,136,158,177
48,57,88,103,127,134,173,177
53,96,105,128,157,166,183,199
30,67,85,118,119,128,163,176
5,7,11,40,53,131,148,184
6,10,92,94,118,136,176,181
4,57,69,113,134,158,169,177
41,49,60,63,82,108,123,194
6,38,39,57,134,139,169,194
4,50,65,94,115,134,158,173
4,6,10,92,118,176,177,181
6,28,37,87,90,94,132,176
4,6,40,48,57,67,148,180
17,71,88,100,108,135,136,152
45,60,102,107,112,132,145,175
4,14,57,118,158,165,176,181
4,6,39,57,65,115,134,169
4,10,50,94,115,158,166,173
6,94,115,132,136,173,176,181
6,22,57,58,96,115,181,197
16,17,48,93,120,145,175,184
4,14,30,43,57,69,95,110
39,44,51,114,156,178,184,199
15,80,92,108,136,155,174,175
17,48,57,88,163,173,176,180
6,37,57,94,115,136,181,197
4,6,44,65,71,94,115,134
4,6,21,43,48,63,71,120
21,37,77,82,141,149,154,176
2,11,21,77,97,132,143,185
6,33,40,57,136,148,177,183
9,37,57,88,99,108,136,158
8,23,31,40,48,58,94,131
7,8,13,83,87,107,145,163
6,37,38,57,94,109,176,181
6,10,48,71,131,134,148,188
6,58,71,115,143,147,161,171
2,61,106,121,126,161,178,190
2,21,48,77,97,173,177,194
21,48,68,71,85,143,156,177
6,38,57,91,94,118,176,181
4,10,41,88,95,120,144,173
12,39,44,51,77,114,142,184
41,88,108,122,166,180,197,198
4,10,40,48,52,134,175,177
6,10,37,38,91,94,176,181
10,22,94,115,158,161,173,181
48,57,58,62,94,106,115,116
10,60,68,115,136,173,177,181
4,14,41,88,95,120,122,133
19,27,69,86,121,134,148,158
4,6,43,71,88,177,184,187
57,71,82,108,139,151,157,159
4,6,48,57,94,118,176,181
30,76,84,116,119,141,155,197
6,48,57,71,115,134,139,194
17,71,103,108,134,141,148,195
6,25,78,82,143,156,176,177
6,37,57,91,96,147,160,181
4,6,33,48,57,88,148,177
4,6,10,40,48,134,148,177
10,37,94,131,155,181,182,197
38,51,112,116,121,126,151,194
22,44,61,73,82,151,187,194
11,21,35,50,105,132,143,158
42,46,72,107,110,163,174,185
6,37,57,58,94,115,147,181
6,34,94,115,132,136,161,181
9,13,83,84,112,131,134,148
4,21,117,158,173,176,177,180
4,6,57,82,92,94,176,181
6,10,71,88,91,161,173,180
10,94,115,136,158,161,173,181
7,10,48,66,103,131,134,148
6,10,71,83,88,131,134,148
10,48,88,94,118,156,158,176
43,59,71,120,129,157,171,195
4,10,48,88,94,158,173,176
6,18,37,40,97,160,184,199
70,102,118,120,145,158,183,196
4,10,63,71,120,135,159,187
4,6,24,48,57,120,127,173
7,12,95,97,118,139,163,174
4,6,10,37,88,176,177,187
10,37,94,115,136,158,176,181
31,44,47,98,102,137,156,165
6,48,57,67,82,87,139,145
4,6,21,40,81,110,124,177
9,57,88,127,136,158,173,177
94,107,115,126,132,158,173,181
6,10,71,94,115,136,161,173
72,115,158,161,165,169,172,189
6,10,22,43,115,161,169,181
21,54,89,92,117,132,141,164
21,48,71,97,143,156,177,185
6,10,60,118,136,176,177,181
8,37,49,61,82,99,105,139
4,6,47,48,82,143,176,193
11,76,87,90,102,116,167,178
4,10,32,50,70,115,134,158
5,11,77,114,142,171,173,184
6,8,10,78,94,173,181,191
24,28,49,75,113,172,179,198
4,48,57,62,71,115,173,177
6,21,25,28,169,173,176,177
44,58,66,103,105,109,147,162
4,57,62,73,94,115,158,176
12,28,32,49,56,109,117,139
8,35,49,64,85,86,150,192
6,8,27,78,92,131,169,181
4,10,69,94,148,155,158,181
13,49,60,82,87,102,123,145
4,6,14,43,57,169,176,181
6,26,34,43,48,58,71,115
4,10,92,94,115,125,135,141
4,6,14,43,57,122,169,181
4,6,10,48,88,94,118,176
45,47,51,83,112,116,121,142
10,37,45,49,94,155,181,197
57,65,115,123,129,169,177,194
8,14,56,76,91,102,163,167
25,70,85,86,89,106,150,192
15,38,76,102,161,170,183,200
36,67,80,87,90,150,163,176
1,29,62,94,115,126,141,173
7,25,76,85,89,128,130,176
4,15,37,113,143,155,158,189
72,86,115,126,158,161,165,181
4,15,21,37,82,108,143,158
4,6,10,43,48,160,176,181
6,18,21,28,110,156,176,180
6,25,57,78,88,112,173,176
4,6,21,48,81,127,173,177
4,10,48,88,94,118,120,158
6,34,48,58,71,82,94,157
4,37,57,94,115,158,176,181
24,31,60,123,165,169,179,198
4,30,57,88,118,127,158,177
4,48,98,115,135,158,177,181
6,37,45,115,132,143,147,161
16,24,45,49,56,68,155,181
4,6,48,71,88,173,177,184
9,57,88,118,127,134,158,177
37,44,58,77,82,105,125,143
6,10,38,60,100,109,169,176
22,57,151,173,178,181,182,197
4,10,43,48,70,115,135,153
6,22,57,88,94,120,173,197
18,21,40,93,99,104,124,182
4,14,30,43,44,69,95,118
6,37,57,88,91,94,131,157
6,10,48,71,88,94,156,157
8,59,78,94,166,173,181,191
21,37,77,82,105,143,177,187
11,21,35,77,105,132,141,143
9,70,92,130,136,159,190,192
13,48,57,127,134,148,158,177
24,45,97,104,107,118,158,172
4,48,70,98,115,143,158,165
21,50,105,117,158,166,173,180
30,69,118,136,177,181,196,200
12,17,57,73,118,176,177,180
57,65,106,115,123,158,169,177
10,88,89,136,158,173,176,177
6,10,22,60,115,169,173,181
6,17,48,97,173,177,181,184
4,57,65,94,115,134,158,173
40,44,46,76,163,182,184,192
104,105,113,136,155,158,172,189
8,63,64,135,150,163,171,174
6,48,57,71,131,134,148,188
6,48,57,115,173,176,177,194
16,32,34,41,115,116,141,153
13,21,48,82,99,143,156,158
9,29,70,91,130,159,167,178
4,15,21,32,37,82,108,158
81,89,105,117,136,158,173,177
6,57,71,88,91,96,148,180
10,43,60,144,146,167,169,181
4,6,57,110,115,134,173,177
4,14,30,57,158,169,176,181
22,61,96,106,115,187,189,197
10,50,101,115,144,166,169,173
4,48,57,88,94,120,158,173
4,30,43,57,69,150,169,190
6,37,38,57,91,94,176,181
6,17,48,57,118,176,177,181
7,57,94,118,136,176,181,200
1,3,22,29,43,50,120,160
4,10,48,88,94,118,134,158
4,6,94,115,132,173,176,181
4,37,82,117,158,176,177,181
7,57,118,127,128,131,164,170
4,21,71,117,164,173,177,180
9,37,57,88,91,108,138,179
4,48,70,98,115,135,143,158
2,7,48,49,59,61,105,120
4,57,92,115,125,169,177,181
6,17,48,57,118,176,177,194
10,35,66,92,95,120,144,175
10,50,94,101,115,136,166,173
6,48,57,58,71,82,145,157
2,11,21,77,105,143,177,185
4,52,64,65,115,134,158,177
4,6,57,94,110,115,173,176
19,44,47,69,111,117,121,156
10,37,38,49,94,155,181,182
4,10,73,79,88,148,158,179
6,42,48,57,88,91,118,180
36,48,85,88,118,176,177,200
6,10,43,48,91,153,168,181
21,37,82,89,143,176,177,187
10,48,49,71,88,134,156,177
10,48,68,71,115,134,173,177
4,10,111,158,166,169,173,181
7,18,38,97,157,159,160,195
15,23,37,59,61,99,108,138
10,31,94,107,126,173,181,182
49,58,69,82,92,94,117,181
2,13,14,45,49,56,102,132
6,57,71,94,115,130,136,173
65,103,105,144,147,149,169,173
21,99,105,120,132,158,172,189
10,22,115,158,161,169,173,181
22,57,66,94,131,148,181,182
23,36,40,44,51,94,110,163
6,8,10,40,48,91,94,100
29,36,44,84,102,178,183,196
4,14,57,158,165,169,176,181
17,32,90,108,116,141,178,197
4,6,10,50,94,115,134,173
4,6,10,45,92,94,115,134
10,48,71,88,103,134,148,177
4,43,67,135,150,176,181,187
4,5,57,73,88,148,158,179
6,10,43,54,118,170,177,181
9,118,127,128,137,170,177,194
4,6,26,48,71,115,143,177
3,6,57,78,94,115,139,147
6,15,37,57,136,177,183,190
1,24,48,98,103,126,144,173
6,8,10,22,78,169,173,181
44,105,109,144,147,180,185,196
10,115,135,136,158,176,177,181
17,106,124,150,155,168,186,189
4,19,37,87,117,132,158,176
9,76,89,107,163,173,192,193
10,94,152,173,181,182,191,197
29,52,62,65,106,121,138,140
56,57,78,92,169,176,181,200
34,45,72,94,115,130,161,172
4,15,53,104,127,128,166,193
6,21,48,82,156,176,177,194
3,6,25,57,78,82,87,169,176
22,57,69,91,94,131,148,181,200
4,10,48,88,134,158,173,175,177
6,10,48,88,91,100,118,176,180
48,57,91,118,176,183,188,194,200
4,37,94,115,117,132,158,176,181
6,10,38,60,109,146,169,176,181
10,38,50,73,94,118,134,156,182
4,10,48,115,144,173,176,177,181
8,36,42,48,49,63,85,88,163
10,52,60,89,106,124,136,158,177
12,53,58,92,103,127,131,142,184
4,48,71,88,98,144,173,177,180
29,40,44,58,94,109,134,185,196
94,115,117,132,136,158,173,176,181
4,6,33,43,48,57,88,176,177
4,10,48,52,115,135,158,175,177
7,8,42,48,49,85,119,120,163
4,15,37,57,87,113,158,179,189
4,10,32,46,88,108,158,166,179
4,6,48,57,88,173,176,177,180
6,42,43,48,57,88,118,120,127
6,57,78,115,169,173,176,177,194
16,22,30,51,129,141,154,189,199
6,48,57,71,94,115,130,134,173
4,15,57,65,113,158,159,179,189
49,60,61,68,87,109,110,117,185
21,37,77,82,143,151,154,176,187
10,38,73,94,118,134,139,182,186
10,90,94,126,158,166,173,181,191
43,48,57,71,88,120,129,144,157
4,57,87,113,158,165,169,179,189
4,14,19,88,117,118,158,176,180
6,57,78,92,115,169,176,177,181
6,26,34,43,48,58,115,153,181
4,6,43,48,57,115,176,177,181
10,54,73,88,118,134,177,186,200
4,6,43,48,57,88,118,176,177
4,48,57,88,118,127,134,158,177
22,29,32,56,58,70,131,192,197
6,10,37,61,88,90,94,157,197
37,61,94,115,117,125,126,132,161
21,37,77,82,143,151,176,187,198
55,62,99,108,133,138,140,148,195
6,21,71,82,156,170,177,191,194
4,6,48,57,71,88,134,173,177
4,10,32,50,52,73,115,134,158
4,10,41,48,71,88,144,173,180
15,21,28,37,79,158,179,183,189
7,8,13,40,46,48,49,145,163
4,14,57,69,113,121,134,158,169
4,10,52,115,135,158,174,176,177
31,44,47,58,98,125,137,143,165
17,57,87,106,116,150,163,167,189
4,57,65,115,134,158,169,173,177
48,57,71,88,103,129,131,134,148
6,10,60,115,136,173,176,177,181
6,10,45,78,92,94,115,176,181
4,6,10,43,48,67,118,176,181
4,10,48,88,144,173,176,177,180
33,37,57,84,87,136,151,160,176
36,58,81,82,117,127,146,170,191
4,6,37,44,114,160,181,184,187
16,28,53,56,109,116,122,151,153
61,84,108,110,132,151,157,197,198
49,102,103,108,134,165,178,195,200
14,30,76,85,102,128,163,176,183
18,129,133,148,157,179,197,198,199
6,10,38,60,146,160,169,176,181
6,8,10,22,78,91,94,173,181
7,18,30,38,76,87,128,163,176
4,6,48,57,71,88,173,177,180
6,71,94,115,130,136,161,171,173
4,6,48,57,88,118,176,177,180
4,10,48,94,115,135,158,176,181
4,6,10,37,115,176,177,181,187
21,35,67,82,89,105,141,143,187
6,48,57,71,94,115,130,134,139
4,6,37,45,94,115,132,176,181
4,15,57,69,82,113,158,169,177
21,37,77,105,132,141,143,147,187
10,73,88,94,118,134,152,186,200
18,55,62,96,99,106,138,140,148
3,13,22,57,67,87,125,128,163
4,6,43,57,115,169,176,177,181
4,10,41,48,71,94,115,134,173
4,6,10,48,115,173,176,177,181
6,17,48,57,88,173,176,177,180
4,14,30,43,57,67,118,128,176
17,48,57,71,103,134,173,177,194
6,8,10,48,71,88,91,94,173
4,6,10,37,45,94,115,176,181
4,6,37,45,115,132,176,181,187
29,65,115,129,134,169,173,177,194
10,73,92,94,118,134,182,186,200
4,6,43,48,57,67,118,176,181
13,37,57,87,95,113,125,150,167
17,48,57,71,103,134,148,177,194
4,6,26,43,115,169,176,177,181
4,15,57,82,92,113,125,169,177
23,66,76,85,90,102,103,166,183
48,57,71,115,129,134,173,177,194
4,6,57,65,71,94,115,134,173
2,30,67,84,85,102,103,150,168
7,94,101,106,115,136,139,166,172
8,23,36,42,48,49,63,85,163
4,6,48,57,88,127,134,173,177
13,21,82,117,127,156,158,177,191
4,6,15,57,65,115,169,173,177
10,36,48,88,94,100,118,176,200
13,31,49,60,67,145,156,178,179
12,13,40,49,67,85,145,163,179
10,45,47,51,73,83,112,131,142
4,10,45,94,104,118,155,158,181
4,10,115,144,169,173,176,177,181
10,14,50,69,70,107,118,134,158
46,63,80,106,108,136,159,161,172
11,39,44,51,77,114,142,154,184
10,69,92,103,134,169,177,186,200
4,6,48,57,71,88,148,177,180
6,37,45,94,115,132,147,161,181
41,49,70,112,134,141,147,149,200
4,6,48,57,71,88,134,148,177
6,26,34,43,58,153,161,170,181
6,37,57,94,115,136,138,139,147
10,32,41,52,92,106,115,141,142
4,15,57,65,113,158,169,179,189
6,14,25,57,78,110,120,122,131
4,6,10,43,48,115,176,177,181
8,23,48,59,61,81,99,148,168
4,15,57,87,92,113,150,159,189
4,6,10,115,169,173,176,177,181
1,22,28,29,50,62,91,94,173
4,10,43,48,115,135,176,177,181
6,37,45,97,109,132,147,161,181
1,15,22,29,44,98,120,160,189
10,54,73,88,118,177,180,186,200
6,22,57,78,88,91,94,138,173
4,10,37,45,94,115,158,176,181
4,10,14,43,104,118,128,141,176
6,8,40,42,48,52,82,91,100
4,6,57,115,169,173,176,177,181
15,37,44,58,61,115,154,183,189
4,6,48,57,71,88,94,120,173
21,37,89,105,141,143,147,187,190
4,6,37,45,115,132,143,176,187
4,6,21,40,48,97,143,153,177
6,10,78,92,115,169,176,177,181
6,10,48,63,71,88,94,120,157
4,10,24,45,104,118,155,158,181
4,6,10,48,63,71,88,148,180
11,39,40,44,51,142,154,163,184
30,36,85,88,102,118,176,177,200
4,48,57,71,88,113,144,177,180
4,6,26,43,48,115,176,177,181
21,37,105,132,141,143,147,164,200
8,23,37,61,87,90,102,132,167
44,65,71,76,85,125,130,137,143
5,6,37,58,115,143,147,161,171
4,10,43,70,115,135,141,153,187
6,10,48,71,88,94,120,131,157
4,6,48,57,71,88,94,134,173
30,38,44,102,114,156,178,183,196
14,30,67,85,100,118,128,163,176
13,68,85,125,128,137,148,168,177
4,6,10,43,48,115,153,177,181
4,6,57,82,92,169,176,177,181
13,57,67,87,125,145,150,163,167
4,48,57,115,144,173,176,177,181
4,94,115,117,132,158,173,176,181
4,6,10,48,63,71,88,94,120
6,10,48,61,88,91,94,148,157
30,36,88,102,118,127,177,191,200
4,10,14,45,81,104,118,124,158
6,8,10,48,61,88,91,94,100
4,6,10,48,71,88,134,148,177
4,6,48,57,88,127,134,148,177
6,8,10,48,61,91,94,139,168
66,72,94,109,117,122,147,181,185
4,10,45,94,115,135,158,176,181
6,10,48,88,118,156,176,177,180
21,37,77,82,141,143,154,176,187
4,6,10,37,45,115,176,181,187
6,71,94,115,136,147,161,171,173
48,57,59,71,94,115,130,134,173
6,10,43,48,63,71,88,91,157
4,6,10,43,48,52,115,176,177
23,48,57,58,103,127,131,134,188
52,84,112,119,121,142,146,174,194
7,10,31,48,94,118,176,181,200
60,82,89,102,169,176,177,187,194
57,62,96,99,106,108,138,140,148
48,57,71,88,103,129,144,173,177
4,10,41,88,95,144,166,173,180
4,26,41,48,56,70,115,134,153
6,10,94,115,136,161,173,181,197
4,6,15,21,37,97,143,177,190
4,48,57,88,127,134,158,173,177
6,10,78,115,169,173,176,177,181
4,6,10,40,48,52,134,153,177
4,6,48,57,88,118,127,134,177
10,38,41,54,111,131,134,182,200
6,10,43,48,54,63,120,153,157
4,6,21,37,82,143,176,177,187
4,6,10,43,48,63,71,88,120
2,11,21,35,77,105,132,143,185
36,41,48,49,63,85,88,163,200
6,48,57,71,115,134,173,177,194
4,10,48,115,135,158,176,177,181
24,66,73,74,75,92,109,123,162
4,6,10,45,92,94,118,176,181
9,14,30,57,67,69,118,128,163
10,60,115,136,158,173,176,177,181
4,6,43,48,57,88,118,127,177
60,115,117,136,158,173,176,177,181
21,37,82,143,150,151,176,187,198
4,48,57,88,127,134,148,158,177
24,65,118,145,158,166,172,179,183
4,57,115,158,169,173,176,177,181
6,8,10,22,91,94,161,168,181
4,57,73,88,118,158,176,177,180
10,52,115,135,136,158,174,176,177
6,33,37,57,115,136,176,177,183
6,10,48,71,88,91,94,100,157
47,76,82,89,130,143,154,176,193
6,10,48,88,91,94,100,118,176
4,15,57,69,87,113,158,169,179
6,57,58,78,92,115,147,169,181
4,6,10,48,88,173,176,177,180
10,31,43,60,169,176,177,181,187
6,8,10,22,71,88,94,120,173
10,48,88,118,156,158,176,177,180
12,92,103,127,131,142,164,174,184
4,48,57,62,94,115,158,173,176
4,10,48,52,115,135,158,176,177
36,53,67,82,143,150,151,176,187
10,60,115,158,169,173,176,177,181
8,23,36,40,42,48,85,100,163
4,10,48,88,94,120,158,173,175
7,13,40,46,48,57,145,163,183
4,6,57,65,115,134,169,173,177
48,57,88,91,94,118,163,176,200
6,48,57,91,118,176,183,188,194
36,84,87,90,102,112,132,176,185
6,10,37,94,115,136,161,181,197
21,37,89,105,117,141,147,164,190
4,6,33,43,48,57,115,176,177
4,6,10,92,115,169,176,177,181
6,10,22,94,115,161,173,181,197
8,10,48,49,63,71,88,99,120
4,6,10,48,71,88,94,120,173
6,48,57,71,82,91,94,139,157
17,48,57,71,88,103,134,173,177
22,44,73,77,82,143,151,154,187
4,48,57,88,144,173,176,177,180
4,10,32,45,73,86,115,134,158
5,7,13,16,40,85,145,163,183
4,10,41,48,71,88,94,134,148
6,8,10,63,71,88,91,94,161
4,15,21,37,79,97,158,179,189
6,48,57,71,88,94,131,134,148
4,37,45,94,115,132,158,176,181
15,29,65,115,129,169,173,177,194
11,53,72,105,109,132,158,172,185
4,6,43,48,57,118,176,177,181
18,37,96,113,129,157,179,197,199
4,6,10,48,71,88,94,134,173
4,15,57,65,115,158,169,173,177
4,57,115,144,169,173,176,177,181
4,30,43,57,67,118,150,176,181
6,8,10,37,38,91,94,131,181
5,13,37,57,87,91,95,113,167
10,22,32,50,60,70,106,115,158
94,115,117,126,132,158,161,173,181
4,10,48,115,158,173,176,177,181
4,10,45,94,104,118,158,176,181
48,57,71,94,115,116,130,134,139
21,81,82,117,127,156,170,177,191
4,10,43,63,71,88,108,135,187
30,36,67,84,87,102,150,163,176
4,48,57,88,118,158,176,177,180
6,57,78,115,169,173,176,177,181
6,10,43,48,63,71,88,120,157
4,16,41,48,52,56,115,134,153
6,21,48,118,156,176,177,183,194
4,6,10,48,71,88,173,177,180
4,10,41,48,71,88,94,120,173
10,73,88,118,134,156,158,177,191
10,48,49,68,71,134,156,177,185
4,6,48,57,71,115,134,173,177
4,6,10,14,43,169,176,181,187
16,24,35,54,68,75,85,120,125
4,6,10,43,48,118,176,177,181
10,24,76,89,107,158,169,173,175
4,6,48,57,94,115,173,176,181
62,65,71,94,101,115,139,147,196
2,21,48,77,97,143,156,177,185
6,17,48,57,71,88,134,173,177
4,10,32,45,86,115,134,158,175
29,65,115,129,144,169,173,177,194
6,8,10,22,78,88,94,120,173
4,48,57,88,158,173,176,177,180
6,57,78,82,92,169,176,177,181
4,6,10,43,88,118,176,177,187
4,48,57,115,158,173,176,177,181
4,15,24,57,65,113,158,169,179
3,6,57,78,82,87,91,94,176
4,10,41,48,71,88,94,134,173
6,8,10,40,48,91,94,131,148
10,22,69,91,94,131,148,181,200
4,10,73,88,118,158,176,177,180
4,6,10,45,92,94,115,176,181
4,30,43,57,67,69,118,150,181
4,6,57,65,71,115,134,173,177
4,6,48,57,71,94,115,134,173
3,6,25,57,78,82,87,91,176
2,21,35,77,105,132,143,147,187
57,65,115,129,134,169,173,177,194
10,31,69,81,118,137,156,170,177
4,6,10,48,71,115,134,173,177
4,15,57,65,115,158,169,173,189
21,67,82,143,150,151,176,187,198
48,57,71,103,129,134,173,177,194
6,57,78,94,110,115,138,147,173
6,8,10,48,91,94,131,148,181
6,57,65,71,94,115,134,147,173
4,10,14,45,104,118,158,176,181
4,10,115,158,169,173,176,177,181
4,10,115,134,158,169,173,175,177
23,59,61,79,102,133,138,148,168
11,32,36,40,55,70,150,154,167
6,8,10,14,78,131,169,181,191
10,43,60,115,144,169,176,187,198
4,48,57,62,115,158,173,176,177
9,30,57,88,118,127,136,158,177
13,21,48,82,143,156,158,176,177
4,6,10,48,71,94,115,134,173
10,37,61,88,94,109,152,161,186
4,10,92,115,144,169,176,177,181
4,10,48,88,158,173,176,177,180
6,10,40,48,52,91,100,153,180
2,77,97,107,132,143,147,185,198
2,35,69,130,150,154,171,180,186
4,6,10,48,94,115,173,176,181
35,50,51,65,96,105,144,166,180
48,57,71,88,91,94,113,131,157
9,69,97,134,156,158,177,185,196
4,10,41,71,94,115,134,141,173
4,6,14,43,57,67,118,176,181
4,10,48,94,115,158,173,176,181
4,6,33,43,57,110,115,176,177
4,6,10,43,160,169,176,181,187
6,8,10,37,38,91,94,161,181
4,6,48,57,115,173,176,177,181
6,8,10,48,61,88,91,94,148
12,28,37,61,91,113,139,179,189
37,88,89,102,117,136,158,176,177
6,8,10,48,91,94,148,168,181
10,31,40,41,50,51,94,109,182
6,8,37,61,82,87,91,94,139
26,31,47,48,67,100,143,165,176
4,10,48,94,115,134,158,173,175
9,15,21,97,143,156,158,177,185
4,30,57,67,69,111,118,150,181
11,56,76,102,154,163,171,184,200
4,15,37,57,82,87,108,113,158
6,8,48,61,82,87,91,94,139
3,6,57,78,82,87,92,169,176
4,10,48,63,71,88,94,120,135
9,22,57,91,128,163,173,189,194
18,20,60,63,110,123,129,157,179
4,6,10,48,63,71,88,94,148
4,6,10,48,71,88,134,173,177
14,30,84,85,102,118,136,176,183
4,48,57,94,115,158,173,176,181
8,36,42,48,49,63,88,127,163
4,10,48,115,134,158,173,175,177
48,57,71,88,103,129,134,173,177
13,60,82,102,117,156,158,176,177
2,29,65,115,129,134,173,177,194
6,8,10,48,71,91,94,139,168
4,10,48,88,94,134,158,173,175
4,6,10,48,52,115,134,153,177
6,10,60,115,169,173,176,177,181
4,6,57,92,115,169,176,177,181
21,81,89,105,117,158,173,177,191
21,37,82,143,150,151,154,176,187
4,10,48,88,118,158,176,177,180
57,65,115,129,144,169,173,177,194
48,57,71,115,129,144,173,177,194
6,10,43,60,115,169,176,177,181,187
6,10,48,71,88,91,94,131,148,157
44,66,105,109,110,117,121,147,180,185
7,48,49,61,82,94,105,113,139,157
6,8,10,48,63,71,88,91,94,148
4,6,10,14,45,67,118,176,181,187
6,48,57,71,88,91,94,131,148,157
10,43,60,107,115,144,146,169,181,187
6,10,48,63,71,88,91,94,148,157
4,39,44,47,87,114,124,160,165,189
6,8,10,22,71,88,91,94,161,173
6,10,43,60,115,146,169,176,181,187
44,66,105,109,117,121,147,180,185,190
4,6,10,14,43,67,118,176,181,187
60,61,68,87,109,117,125,152,167,185
4,6,10,43,115,169,176,177,181,187
73,88,102,118,127,134,156,158,177,191
27,48,55,70,105,120,121,135,145,149,158
27,48,55,105,120,121,135,145,149,158,183
27,48,55,70,105,120,121,145,149,158,183
